t,Core,CPU,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,POLL%,C1%,C1E%,C3%,C6%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,CoreThr,PkgTmp,Pkg%pc2,Pkg%pc3,Pkg%pc6,PkgWatt,CorWatt,GFXWatt
1737230257987,-,-,5,0.29,1602,2993,0.45,109,0,0,0,0,3,161,0.00,0.00,0.00,0.02,99.70,0.11,0.02,99.58,0.00,33,0,27,0.46,0.05,97.92,4.19,0.18,0.00
1737230257987,0,0,5,0.28,1600,2993,0.33,50,0,0,0,0,3,56,0.00,0.00,0.00,0.08,99.66,0.14,0.07,99.51,0.00,27,0,27,0.46,0.05,97.92,4.19,0.18,0.00
1737230257987,1,1,3,0.17,1614,2993,0.53,22,0,0,0,0,0,27,0.00,0.00,0.00,0.00,99.83,0.08,0.00,99.75,0.00,27,0
1737230257987,2,2,5,0.29,1600,2993,0.43,10,0,0,0,0,0,44,0.00,0.00,0.00,0.00,99.72,0.12,0.00,99.58,0.00,27,0
1737230257988,3,3,6,0.40,1600,2993,0.52,27,0,0,0,0,0,34,0.00,0.00,0.00,0.00,99.60,0.10,0.00,99.50,0.00,33,0
1737230258990,-,-,5,0.32,1603,2993,0.44,103,0,0,0,2,1,160,0.00,0.00,0.01,0.00,99.68,0.12,0.00,99.56,0.00,33,0,27,0.42,0.00,97.88,4.19,0.18,0.00
1737230258990,0,0,5,0.34,1600,2993,0.31,52,0,0,0,1,1,62,0.00,0.00,0.02,0.02,99.64,0.17,0.02,99.48,0.00,27,0,27,0.42,0.00,97.88,4.19,0.18,0.00
1737230258990,1,1,4,0.23,1614,2993,0.50,17,0,0,0,0,0,24,0.00,0.00,0.00,0.00,99.78,0.07,0.00,99.70,0.00,27,0
1737230258990,2,2,5,0.29,1602,2993,0.42,14,0,0,0,1,0,43,0.00,0.00,0.01,0.00,99.71,0.13,0.00,99.58,0.00,30,0
1737230258990,3,3,7,0.43,1600,2993,0.53,20,0,0,0,0,0,31,0.00,0.00,0.00,0.00,99.58,0.09,0.00,99.48,0.00,33,0
